15703500.06,1.93386E-07
15784340.78,1.95264E-07
15811044.66,1.96619E-07
15883002.52,1.99082E-07
15918777.04,2.00991E-07
16000800.24,2.02715E-07
16223013.19,2.04378E-07
16421457.21,2.02776E-07
16478968.34,2.01576E-07
16536943.98,1.99821E-07
16595420.61,1.97481E-07
16653772.82,1.95818E-07
16654368.97,1.94587E-07
16712828.75,1.93109E-07
16713493.49,1.91785E-07
16772961.33,1.88706E-07
16801538.23,1.8963E-07
16832105.17,1.86674E-07
16832992.24,1.84888E-07
16892062.23,1.83472E-07
16893473.18,1.80639E-07
16900000,1.81994E-07
16952772.25,1.79161E-07
16953446.54,1.77837E-07
16954120.84,1.76483E-07
17013700.48,1.74882E-07
17014377.18,1.73527E-07
17015053.91,1.72172E-07
17074847.67,1.70571E-07
17075526.81,1.69247E-07
17076477.65,1.67338E-07
17136487.26,1.65737E-07
17137168.85,1.64413E-07
17137782.3,1.63182E-07
17198041.55,1.61519E-07
17258787.25,1.59302E-07
17259473.71,1.57948E-07
17260091.54,1.56747E-07
17320677.51,1.55269E-07
17321400.87,1.53853E-07
17322055.37,1.5259E-07
17322675.44,1.5139E-07
17383481.09,1.49912E-07
17384172.51,1.48557E-07
17384863.95,1.47233E-07
17385486.27,1.46002E-07
17446512.4,1.44524E-07
17447206.32,1.432E-07
17447900.26,1.41845E-07
17448524.84,1.40644E-07
17509772.25,1.39166E-07
17510468.68,1.37812E-07
17511165.15,1.36488E-07
17512070.59,1.34733E-07
17573541.05,1.33255E-07
17574240.03,1.31931E-07
17574939.03,1.30576E-07
17575847.77,1.28821E-07
17637542.1,1.27343E-07
17638243.62,1.26019E-07
17638945.16,1.24665E-07
17639857.21,1.22941E-07
17701917.04,1.21186E-07
17702621.12,1.19831E-07
17703325.23,1.18507E-07
17704029.36,1.17152E-07
17766526.95,1.14997E-07
17767233.6,1.13673E-07
17767940.27,1.12318E-07
17768576.31,1.11118E-07
17831088.99,1.09363E-07
17831798.21,1.08039E-07
17832507.45,1.06684E-07
17833429.51,1.04929E-07
17896028,1.03451E-07
17896739.8,1.02127E-07
17897451.63,1.00772E-07
17898092.3,9.95717E-08
17960917.76,9.80938E-08
17961632.14,9.67391E-08
17962346.55,9.54152E-08
17963311.05,9.35986E-08
18026329.6,9.21823E-08
18027046.58,9.08584E-08
18027763.59,8.95037E-08
18028480.63,8.8149E-08
18091691.82,8.6825E-08
18092411.41,8.54703E-08
18093706.72,8.30688E-08
18157579.92,8.09135E-08
18158302.13,7.95588E-08
18159313.26,7.76807E-08
18223418.06,7.55563E-08
18224142.88,7.42015E-08
18225085.19,7.24466E-08
18289203.94,7.07224E-08
18289931.38,6.93677E-08
18290877.09,6.76127E-08
18355081.3,6.61656E-08
18355860.03,6.47185E-08
18356833.49,6.29328E-08
18421342.49,6.13317E-08
18422075.18,5.9977E-08
18423101,5.80989E-08
18487989.94,5.62208E-08
18488725.28,5.4866E-08
18489460.65,5.35421E-08
18554435.73,5.19103E-08
18555173.71,5.05864E-08
18555911.73,4.92316E-08
18620972.2,4.79077E-08
18621712.83,4.6553E-08
18622379.43,4.53522E-08
18687747.27,4.38744E-08
18688787.88,4.19962E-08
18754612.61,4.01181E-08
18755619.65,3.83015E-08
18821866.92,3.60847E-08
18822615.54,3.473E-08
18823364.19,3.34061E-08
18824374.92,3.15895E-08
18890489.37,3.00501E-08
18891541.28,2.8172E-08
18957853.93,2.66941E-08
18958607.96,2.53394E-08
19025383.03,2.34612E-08
19092241.43,2.18602E-08
19093000.81,2.05055E-08
19160363.54,1.84426E-08
19227734.52,1.67492E-08
19295304.01,1.51482E-08
19363110.95,1.35472E-08
19431156.18,1.19154E-08
19499440.53,1.03143E-08
19602005.39,8.43619E-09
19705109.73,6.55806E-09
19774278.15,5.08019E-09
19981654.04,3.32521E-09
20214426.82,1.72419E-09
20473268.05,5.23413E-10
